pca_feat0,pca_feat1,pca_feat2,pca_feat3,pca_feat4,pca_feat5,pca_feat6,pca_feat7,pca_feat8,pca_feat9,pca_feat10,pca_feat11,pca_feat12,pca_feat13,pca_feat14,pca_feat15,pca_feat16,pca_feat17,pca_feat18,pca_feat19,pca_feat20,pca_feat21,pca_feat22,pca_feat23,pca_feat24,pca_feat25,pca_feat26,pca_feat27,pca_feat28,pca_feat29,pca_feat30,pca_feat31,pca_feat32,pca_feat33,pca_feat34,pca_feat35,pca_feat36,pca_feat37,pca_feat38,pca_feat39,pca_feat40,pca_feat41,pca_feat42,pca_feat43,pca_feat44,pca_feat45,pca_feat46,pca_feat47,pca_feat48,pca_feat49,Label
-0.9878705,-9.395729,16.32885,7.3197365,5.7827144,-5.2187276,-8.341944,-1.0059416,2.7515724,-9.550007,2.4415,0.9415909,3.8490963,1.2707796,-4.7302837,-2.4695814,2.260129,-2.3016043,1.0876604,-0.75621414,2.824262,-0.79302865,1.3309675,6.065236,-1.4574223,-4.635909,-3.0675154,-2.391714,2.2210436,-7.1601305,6.4646087,-1.5086775,-0.68216854,-0.9626973,-0.663071,2.1963012,-2.7027073,-2.3668087,5.127926,-0.9720692,-0.050765205,1.1114411,2.2950406,3.4018054,0.07201439,1.680872,-0.87956107,0.88023716,2.2647011,-4.1446524,1
10.3972435,1.3746622,-6.786687,7.687182,3.1415107,0.6065546,-0.93306094,-7.9987903,-6.5206494,2.0431771,6.6149597,-5.36253,-1.3099173,1.9360217,1.3631122,2.275684,0.07497751,1.8237705,4.500395,-4.0434856,-3.8269866,-0.6755271,0.07419402,-0.64751565,2.290794,0.27355978,4.3735332,-2.089017,-2.9073431,0.6353517,-0.98170817,-6.809754,-1.4591303,1.2953134,1.3243768,0.6017415,-0.70105624,0.072835915,4.4570293,2.1996849,-2.8122218,1.3630766,-6.345164,1.302793,5.742604,1.4240618,0.4358149,1.2415487,-0.5699279,1.9794531,1
18.911545,3.1809657,-3.2886353,-2.8885317,-6.1593704,-10.955713,1.1806896,2.2749372,0.8896081,8.755159,10.85229,-10.505305,9.239742,2.8491828,-4.7710586,-7.1095743,6.5216594,12.726165,-5.35616,-2.7414532,-1.5555776,-1.6417696,1.3173611,-7.290172,-1.7958336,3.4487004,-7.548157,0.22012259,-0.88074595,-3.393761,7.1238074,6.508918,4.2180586,3.544999,-6.648736,0.053631335,1.2610104,-4.929404,-2.6426063,-1.5126894,3.0838492,3.4178543,2.7578585,9.354129,2.683348,2.80037,1.2087365,5.145641,2.8142757,5.7573767,1
6.5176105,-10.080082,-4.527206,6.910932,-2.7003882,4.869861,-6.1556263,8.287774,15.229852,-1.119549,-10.838171,-0.066000156,1.9458907,-8.273357,2.855372,-2.363243,-6.2651114,-3.5354578,0.11280054,3.3157778,-1.1008965,-4.195581,-4.9645624,-3.8637571,4.1739373,-4.819379,4.4744043,5.611524,-5.8104997,1.1428283,4.988832,0.69362605,-4.050484,-0.3303787,1.7733226,-4.438568,2.5738916,0.30103004,-4.475292,-5.0663466,-2.028556,-1.9241333,-0.71851397,-4.5439606,-0.81639504,1.0795877,0.4064172,4.656412,-3.5180967,1.5549117,1
7.8519454,-0.37937814,-3.967677,-7.5885706,12.149299,-1.4397178,-4.107977,0.3843967,-4.069384,-6.194071,3.9107678,0.39452556,-4.670215,-0.29403752,2.4265707,0.68961763,-3.295085,-3.7817776,0.2015922,0.43130526,-4.575029,6.7406507,-5.2619324,5.201125,4.7928405,0.7292368,-2.817475,-2.7636478,2.6959825,0.07034941,-2.2187345,-0.8030709,-3.9249086,-2.2672856,-5.7824473,-3.401337,-0.08684853,0.4268139,-1.0824066,2.56641,0.2123027,-4.739912,-0.41161877,4.5556073,1.225496,-3.4824548,-4.8757105,1.429034,-3.3857362,1.6453626,1
17.457317,-8.443599,-8.778068,7.048425,-8.75982,6.024877,-6.369234,-0.6147062,-7.0792093,2.3157976,-3.4608696,0.2090694,1.5230223,-0.9521334,-0.57357335,0.5732901,6.2125688,4.662417,-2.8205113,-3.0143414,-7.674017,6.8888707,0.90975124,0.16155043,-3.3977394,-7.911244,-9.010619,-1.915917,0.63167304,-5.038352,0.12113467,1.7778045,-4.0793724,8.850162,8.021834,-4.273887,1.7580239,2.2602055,-1.507096,5.311442,-1.5867003,0.1453483,-1.5174208,4.947421,-9.155392,4.140467,-1.1890616,-3.5947635,-10.689101,5.9353747,1
4.2424293,-1.0978724,18.43027,-1.0872971,7.4918823,-10.166979,2.514112,-4.3392653,2.7935407,-1.0709106,4.350996,1.6853194,0.57589555,-1.7656801,0.4935205,-0.54546285,-3.9892075,8.028867,1.7854179,6.985759,2.8962176,-7.297053,1.3194165,-3.0509546,-4.7163634,6.3139453,3.3105712,8.566185,0.9589166,-0.7360616,-2.4684186,-0.7248694,-1.163634,-2.1092026,3.795421,0.5648028,1.4318297,-0.6510333,-0.007845268,-2.8320642,-0.06319984,-3.114827,2.0906456,-3.806762,0.4041692,-1.4127731,2.4426243,-2.9829576,-2.3231122,-3.869001,1
23.131973,-10.20844,-11.33651,-10.329304,-5.3619547,-0.9011939,-6.613678,-1.2123208,-1.8893781,-2.9696689,-1.278489,-5.5547814,7.6900454,-2.080812,-2.2779553,-6.320921,1.8481574,-7.2184424,-5.543018,-5.175642,1.9878287,-5.3713493,-1.6738524,1.7022835,-11.77676,-1.1633277,-7.2044225,-1.6820537,-5.7195873,5.024736,-2.4267006,-4.6953125,10.856785,4.2317595,1.8786424,6.555492,1.812164,-8.735522,1.2304937,-6.297382,1.0182959,2.4698672,-6.3306546,-4.338221,-0.5948275,1.6949438,-2.5146387,-5.469149,1.2570411,2.0594382,1
16.288378,-2.862166,-16.382687,-11.329436,8.9341345,1.1399907,-3.4117115,5.948771,-2.862605,0.7424383,3.9008024,1.6171263,2.2577505,-13.7546425,1.1789231,2.1729481,-1.1124531,-6.145568,-2.4844465,3.532707,-1.5337572,0.9688382,4.8884788,7.2513785,1.5685979,-0.3410807,1.7025497,4.9805183,-0.0007186315,2.2111862,-1.4501699,-1.6138996,4.6201463,0.6840611,0.22548734,-0.12121388,0.9269404,-1.386369,2.342193,-2.5011535,-1.859817,4.98602,3.7913117,-1.6130544,-2.1982973,2.2093549,-2.9178467,-5.6876955,0.8163156,1.4863608,1
7.898805,14.467917,12.042374,2.7201073,0.87006146,-10.588879,-2.67181,-0.36352724,7.540233,0.4141455,-0.3947915,-12.488549,-4.51489,2.1501389,2.1208985,3.003259,-9.654509,-3.405223,4.712633,0.3843409,5.2838287,-5.048198,-1.4457791,9.965057,6.6041303,-2.9088755,4.190435,-2.6921182,5.546933,-2.7100766,10.74087,3.0249522,5.0875845,6.3125367,1.7621412,-2.657279,3.8218925,-5.452777,1.0684466,7.0172296,1.7956697,-0.7619204,-4.7485843,0.86221325,-1.745848,-1.5898969,3.0976453,3.2716165,-0.70644337,-6.9581985,1
5.4487643,0.24544765,-9.554348,-6.277387,14.265357,-0.6026786,1.4432496,-2.9298673,-0.061585084,-5.2091346,1.341907,-5.137208,1.3672457,-0.9882447,-6.20524,0.1892728,-3.2678833,-3.015286,-1.6741554,0.7480236,0.55986273,2.5848045,-2.360894,1.5397418,-3.3204114,1.1025971,1.3693501,-0.5901335,-6.164634,0.21890062,1.3596193,3.3659215,3.7572615,-1.9547166,-1.8463166,-5.6426826,-2.0465364,0.82097405,-3.6539161,-2.3280873,0.81341726,1.1716541,-4.1479287,-0.35361862,0.67335266,2.481571,0.28827825,1.744151,1.3997424,-4.586664,1
4.2646704,-4.211594,6.0740147,4.461952,-0.5142543,2.1092217,-3.607916,10.5609255,1.3697504,-10.111563,-5.1589427,4.9020157,10.263946,-5.942651,2.384008,3.3093834,7.6200814,1.5061293,-1.0946286,1.9637868,-2.6844912,-0.09235152,0.64036536,0.32911822,1.2824675,-0.19249675,6.4895706,-5.7295876,-3.5153785,-1.7822653,4.225509,0.2026071,-6.5823817,-3.2653918,-2.6323383,9.448176,-1.8832862,-0.00047481424,13.244101,1.3901005,0.010998844,-5.7009816,2.5486295,2.0468113,2.7693846,-2.3051279,0.9410234,0.6903533,5.5443187,-1.8016218,1
5.730004,-9.01137,-7.205729,13.677995,-3.1580038,0.9979765,-4.1829066,0.6926798,1.8481663,-5.141598,-2.8454266,-6.094645,-6.0379133,-7.6041336,-1.8470669,0.809941,-1.6228212,-0.5968086,0.1424007,0.1911804,1.6287718,-4.7899137,-2.7296784,-5.839788,-1.4705397,5.0480347,0.8283524,-0.23251286,0.43798065,2.2277594,-0.43803006,-0.0018287646,-1.4721926,-1.1071458,2.523061,-0.19681403,-2.67772,-1.887454,2.8684568,-1.8247496,0.04899505,-0.675418,2.0160673,1.6790559,3.6075397,-2.9787676,1.2757348,-0.9259305,-1.549776,1.5491984,1
12.165883,5.8788085,8.260746,-0.7082191,3.2334008,-7.8433046,3.8131723,-1.115355,2.0777,4.9917755,3.5445306,-4.4101315,2.4967136,3.915101,7.454393,-0.87065816,1.9672894,0.3760254,-3.8117814,2.5790083,3.45969,-4.053046,2.6297922,-0.2550128,16.756922,5.6321745,1.2317065,1.5567973,-0.46081024,0.8780383,-2.6955543,1.2235895,3.7027116,-1.2362647,3.580238,-1.5546726,8.214419,-3.115699,1.0067579,-2.2500017,4.301228,-0.8818428,0.5207223,3.1193216,3.3989444,0.62283295,7.802075,-0.07715599,-4.268685,-6.444624,1
15.721451,1.4995443,-3.0308561,-4.9281826,11.996763,-8.461848,6.2562613,-6.9379363,4.395793,-4.187351,7.582276,-0.949506,3.5182993,1.2095118,-7.479275,0.76859266,-1.298437,-2.1553028,2.934377,1.1819214,0.60706645,3.4198484,1.5708486,-2.6401694,2.280973,2.1279604,2.544426,0.14459687,-5.306528,1.5545005,2.6202428,-0.45657733,-0.06678675,-1.0989842,-1.1364291,-5.3242245,1.6007476,-0.012938096,-0.72802293,-2.206818,-1.2019694,-2.5947142,0.53710234,0.23592237,-3.515275,0.04680967,-1.504471,1.5949533,1.0273645,0.90191495,1
4.4076467,-1.0304875,-7.798151,-0.6169473,11.429133,-6.0568156,9.609875,-0.42243853,3.5587869,-4.09488,2.6302083,-1.3323855,4.713795,-0.36833048,-0.29445648,-0.22576739,0.12301745,-4.4433327,-0.49023154,-1.6094986,-5.589528,4.591702,-2.4074907,3.041882,-6.0226235,-1.0678612,4.5076766,-0.26760763,-1.7688311,2.9551668,1.8660196,-0.38377336,0.007925805,-2.20989,-0.9924274,2.897273,-1.6894252,0.9387049,0.20350246,3.4968076,-0.46341366,0.90942657,-6.0086007,-0.5298559,-2.043239,-0.54693985,0.9986247,1.7720513,4.1892495,-0.43805587,1
1.4154013,1.8310682,34.674286,-10.6751995,4.452147,-8.472556,4.785187,-13.360078,6.2275343,1.5085609,1.5184033,-4.369335,-8.276276,-15.112533,0.62921596,-3.530024,-13.822642,10.505725,4.803909,4.330286,-16.485006,-3.9165368,3.990842,2.8290813,-14.230268,-7.2686334,6.224673,1.457152,4.8094234,5.23012,-3.5184143,-2.0520148,2.6636927,3.4938293,6.15164,5.1780505,1.8704133,-3.6070814,1.9107455,-3.2410994,4.5440054,-2.1085036,9.730391,-2.4716125,-6.480888,11.028035,2.4333224,0.50069207,-8.032246,2.7050297,1
11.7501335,-4.841906,-1.934784,5.4967175,-5.696092,-0.830244,-10.01065,3.665135,-2.1267252,-1.4091328,9.025442,-0.49186847,-3.4359336,-6.7072916,0.9364781,5.0241623,5.8011928,-0.5623418,3.0881486,-2.0064442,-2.7327847,-1.451067,-0.52389616,-5.3229523,-1.0914031,10.10331,-4.943012,1.4974847,-9.692811,1.9924874,-0.06787595,1.4947497,1.6249503,3.434605,3.7017546,1.3735002,-0.36568987,-7.3656497,-2.5735354,4.377885,4.589848,3.9109294,4.349126,0.2947758,-1.808447,1.989803,-2.658646,-2.3145423,-2.53145,2.3386774,1
7.071828,-1.509152,-6.243235,-0.7310441,9.099844,-1.953678,4.4952087,-4.9490533,6.246771,-2.5089326,5.3200865,-2.6513598,2.5186136,3.922626,1.7334604,-1.9096065,1.7505032,-2.6040742,-6.2462754,-5.798295,0.39838707,-0.9691117,0.83119786,1.4627337,-6.7045183,-2.922393,6.121492,5.3273144,-3.063348,2.5995228,1.4557177,4.3579845,-0.9237027,-2.4501364,-1.9671386,-2.499732,-1.8145152,-2.7551997,-2.7534132,-2.598598,-5.489949,0.3858595,-2.9545398,2.9439445,-3.6221673,1.6307864,3.7350352,-0.07050774,0.8146478,1.9333309,1
13.815866,-5.086073,-5.9218993,-2.719068,4.720265,-7.1800327,8.240227,-0.86297834,2.3151922,-3.3518586,7.014317,-4.729039,6.074341,1.4267751,-7.2856193,-4.862529,0.7583622,-0.8475675,-3.4723802,3.8237245,-2.3830996,-1.0663768,-4.592807,3.0069072,0.460569,1.1849495,2.0232518,-0.5043484,-2.7910955,-0.39642385,3.7416368,4.155247,5.503364,-1.9454771,-3.8039787,-1.2118175,-1.2836425,-0.34462598,-2.01814,-6.340038,-2.4234307,-0.12646854,2.6748059,-3.570152,0.66522944,-3.144287,-4.3923225,-2.0298095,-0.29738376,-1.232143,1
6.7929864,8.685344,0.73658246,5.5982656,9.634908,-5.703362,2.2783868,-5.626791,4.115197,2.5916746,6.241021,1.8639395,0.90972185,3.701002,-2.1947415,1.8865302,6.294111,1.1647252,0.5340995,1.8522562,-8.1732645,-2.0673757,3.3411887,-5.903746,2.5811253,-0.43570292,2.6984184,-5.0678134,-1.3848897,5.536784,3.9846687,2.3664098,2.3260787,-0.010923581,4.532949,-7.2831535,-2.496304,4.885197,4.2876425,-5.466028,1.5275773,-1.5793602,-2.1442792,2.8608615,4.0284405,-0.8609483,3.4824443,-2.8974528,2.8191304,5.3860316,1
13.946995,-12.47987,8.129769,10.641995,-10.808658,-12.685601,-3.303896,-7.0179796,2.4313262,-11.617075,-8.216731,-5.8356504,0.88814926,-5.5272627,-2.8070128,-3.84875,8.183739,-1.7242872,1.2631187,-0.80406445,1.9800643,-0.20814791,-3.3754065,9.5676155,-0.8269691,3.0282562,0.20421901,-11.953305,0.25213045,-3.654457,7.450851,2.858156,-1.5521938,-0.9609234,9.174856,3.7440195,-1.9783586,-0.087460116,3.125248,4.260033,-8.106599,-1.5505028,0.69866985,2.5746856,-5.6548424,-0.17457806,4.5129957,-4.224262,0.9961071,-2.340353,1
13.737847,4.851671,-6.3679028,-3.911735,11.596855,-8.009704,-4.2963834,3.004328,-8.194205,-4.0395036,5.1665506,0.6899697,-5.1148777,1.4918091,5.72207,-0.33283484,-0.32651994,-3.3737602,-2.4667826,-1.2198794,-1.4763768,6.902005,-4.1292944,-1.1151178,2.821686,2.3304324,-0.22741579,-6.04526,1.7232428,-2.1096296,0.20579952,-2.1827955,-1.2235491,-2.9399319,-5.022538,-2.132577,0.12889354,-1.0579985,1.7308422,0.843257,-0.064691596,-4.500388,2.6997647,-2.8026829,-2.0459526,-1.2440537,-2.0540009,-3.7906673,-1.6054529,0.91110486,1
4.228006,14.776415,11.164878,-3.687341,0.6338712,-4.6781034,-11.134783,0.24207467,11.2553625,1.1442738,-2.2914627,-8.6837,2.8348722,1.1479514,10.458882,-0.5864485,-1.4224933,-1.5831666,-3.7654936,-1.6579146,0.1567491,-9.946604,2.555386,13.775968,10.412535,-3.3003256,-2.9917052,-8.218099,5.1227565,1.7201424,-5.1979933,2.2489173,-2.4395924,5.9304338,-0.43056935,1.9479707,-3.6325848,-3.746677,-5.133085,-2.637728,6.772799,-0.8104562,-2.1798353,1.7057116,2.0965636,-0.655652,1.7694468,5.5547667,-2.0755434,-5.594466,1
-14.14538,-8.695844,13.699106,-5.9512444,-14.003708,-9.538628,-6.2025037,-3.5373693,-6.76924,11.513208,-0.033112813,-6.27961,-13.238515,-10.749262,0.39097163,-11.163351,-4.309774,-2.688897,3.8765514,3.0923617,4.0846434,2.9091954,-5.4335184,-8.530852,-7.315634,-8.099745,5.3537345,-2.5569487,-3.8422382,8.327664,-0.07975813,-1.2410442,-10.396751,-1.7221435,2.215093,-5.2496066,11.941927,-1.4490438,6.17397,3.1073565,-3.041541,5.476676,0.32077396,4.6595182,1.6169548,-3.8614197,2.4645975,-7.718227,10.808088,-2.1914694,1
6.185239,-4.6017118,3.984748,4.833019,5.7438765,-1.0929341,14.537666,-7.8486233,2.0816183,2.1008682,1.0222032,3.818187,8.349557,3.6705947,-8.7183485,3.440137,2.2063508,5.4886155,2.7695546,2.341714,2.4526122,4.992009,-5.318613,-0.28725886,3.1352334,3.7125654,-1.2673985,0.9033136,0.6461897,1.322904,-0.5006332,-0.91611683,1.9018942,-3.306182,1.2737343,0.7817659,3.2180243,1.2054247,0.12771451,-3.421651,-3.0031247,1.3764035,1.0386218,1.1865699,-0.59762275,-4.233541,1.2938474,1.1881167,-0.9630291,-1.4728137,1
8.473094,-9.778416,-6.5182633,3.0377407,0.9113798,-4.9328265,6.600365,3.2007296,-4.150769,-1.2177076,-3.6030564,0.019155435,6.28459,-9.753156,6.317394,-4.0211816,-0.765193,-3.475299,-5.800641,-9.367503,-5.530879,-3.4649248,4.1523213,2.7269423,2.3899028,1.2141411,2.978381,2.3165922,2.950854,-4.0596194,-0.64017487,-3.32607,-5.888731,-2.8525538,-0.11479978,8.987313,-2.1360912,4.545388,3.8901975,3.0785341,1.3584274,0.4605879,-1.4673581,2.8124228,0.20853893,-7.455985,2.6621718,-1.1985407,0.8741643,3.1934054,1
-2.5702603,8.418679,8.33179,1.2464442,-8.244169,-1.8536136,0.8716865,-2.2084148,-10.791736,1.4942442,-0.316445,-1.9487429,2.3548698,8.421308,5.208568,22.039265,-5.485464,3.9592817,-10.567564,2.49953,0.42008978,6.6618896,4.8728547,-5.2642756,-3.4933352,-2.0045762,6.408397,4.5314746,-9.356329,1.846797,1.8499279,2.116204,0.7479724,-3.4902894,3.3397827,4.3785205,-0.7632029,1.9608077,-2.9183588,0.26537046,-7.617946,6.000092,5.7226186,-5.5040765,1.7775462,-3.0357454,3.5887408,-2.9777563,-5.357505,-0.47133178,1
-0.45429385,14.214394,3.4598129,5.39967,4.4134684,-6.855574,-1.3256811,-7.9675317,3.4902155,-0.6016847,0.22393112,-8.191905,-2.58966,-1.7303724,4.3073955,5.224392,-2.5077987,-0.43123114,2.0087786,1.1247904,-1.7479441,-0.53170806,3.2414746,7.097593,2.6578224,-1.5873133,1.425334,-0.42080623,-1.6772057,0.46787688,-2.365485,1.3971236,1.6075573,0.28477833,4.4105263,-3.1753774,0.58610046,-5.3164396,2.9288883,-3.2854173,-0.67717165,-0.63572794,-0.6017427,1.8549536,1.1933626,-2.7588785,0.60658723,-0.11242122,0.6797302,-1.053969,1
2.1497672,-13.294701,-1.3256012,4.93605,-3.0447307,-10.459961,-8.675998,-2.727127,-1.582793,-2.5127068,-1.571158,3.3617177,2.9080832,-2.0840743,-3.110385,-2.1640813,-0.33894953,3.0625286,0.55079633,-1.2940297,-1.367246,3.0894527,1.5012735,-0.13194089,-6.2259655,1.5223762,-1.252689,-4.8808804,1.669149,-1.9701207,2.6338065,2.1526408,-1.146221,-0.39411587,2.1578624,1.0629513,-1.6467719,0.11770304,-3.3227344,-4.0415845,2.1351738,-2.9470654,-0.118712984,3.743755,-0.0407128,-0.6124232,1.0337254,0.88672477,-0.49471352,-5.1302476,1
-3.5266066,-10.930065,2.9439077,-6.9178977,-8.808968,-8.492821,-15.992245,1.455389,12.74215,-3.6194181,1.0866768,6.861181,12.684341,8.109319,0.7128953,4.313685,-6.7775445,2.6259708,-2.8412147,4.841488,-6.4030385,-4.2031455,4.7311196,-1.451699,-5.5695,0.24626611,-1.5572407,1.6893178,-0.6325379,4.019267,1.1673079,-7.2066884,-0.616728,-2.1638248,3.3511302,-1.9921271,-2.433375,-0.48831725,-10.131665,-2.3272712,1.9274949,-4.053243,-5.0513296,6.062628,-3.5488503,-3.9816823,-1.2427992,-2.1427162,6.1545525,-1.4259772,1
-7.2595468,-13.615228,4.132764,2.9450173,-1.0046543,-4.1035676,-13.702959,-9.64994,2.3805618,-5.8482313,-1.0679127,6.539808,4.1440334,4.65391,-1.4292585,-2.6600409,1.1335449,0.24227296,-2.8832567,1.365692,-4.4672875,2.017098,1.7669789,-2.6834347,-1.3444886,-2.2206953,5.2502594,4.4622083,2.4084947,-5.005755,2.121725,-0.46906355,-2.9360228,0.11763476,0.6897746,-2.0466554,-1.7087626,1.347993,-0.33516383,-1.3769274,6.618888,-0.47473863,-2.0259097,-1.3784944,-3.3401191,-1.1863915,-0.49308497,1.2129608,0.83171856,0.18443479,1
-12.081199,-13.029766,9.487964,0.23675252,-0.8542921,-1.3779271,-10.3959875,1.0799652,-1.763414,-5.8129377,0.06634205,6.229295,1.9952805,6.9261656,3.3465598,-2.2015293,-6.0612807,-2.6323602,3.8446126,-2.730365,-1.2299854,-3.5194988,2.2542758,0.6278367,1.6192163,-0.46931416,0.045940615,4.57478,-4.271576,-1.6730481,-0.25723898,-1.7935185,-0.07419141,1.156742,0.41423625,-3.577141,-1.7149968,-3.7305477,1.6107367,-1.2276877,5.84497,5.1601443,-3.6278577,0.92601717,-1.1507524,-1.6658752,0.9383311,1.1975613,-2.026893,-0.22946256,1
10.114792,-8.677971,1.3293493,5.148496,-8.050509,10.411266,6.226176,8.492488,1.7539885,7.0463877,-8.844496,-3.0847042,-3.3393052,-5.5520387,2.9940922,4.943065,4.0289593,-1.0220035,-5.250651,11.042352,7.016908,-7.586931,8.566582,-2.3839915,4.240013,-1.754364,-6.5290184,-0.51484895,-4.839032,-5.3959002,0.31977996,-5.237973,6.914423,-2.984258,0.052566025,-4.341699,2.863032,6.812817,1.5373704,3.9562166,3.295452,-0.2942413,2.930489,-0.6061442,-4.849447,-0.5542576,-1.2596334,0.6864119,3.628169,-1.4961399,1
9.318708,-15.6595335,10.133904,3.5325894,-5.260538,-4.9190636,-9.908847,-1.1539602,5.29284,-12.249053,-9.32987,0.5746898,2.5530384,-3.166134,-0.8002633,-0.014096139,-4.69819,-1.0862246,1.5473639,-1.1844375,7.041955,-15.125443,-3.0738776,4.917902,0.93472934,1.926388,-2.4333134,-9.899236,-4.624568,-0.61675066,6.6978145,-1.166867,-2.6289878,-3.4588056,-1.0231844,-3.9033384,0.13827918,-2.223123,-2.4739354,-8.6564665,3.9237492,1.272487,-3.481951,-2.0273502,-4.8155837,-5.191598,1.8377289,-0.21178304,2.0355618,2.0895422,1
13.77493,1.6308397,-11.41704,-8.380939,4.103326,-3.3590035,-6.853191,2.065612,-0.81338555,3.1024933,1.496108,1.4452733,1.7420945,-2.388728,-3.9579175,1.9932069,7.54596,-1.1662552,0.74276984,0.652594,-2.937953,5.848728,-1.3428751,-3.1382961,-0.7114527,-5.482394,2.5220852,-1.3122584,-1.2464765,-4.287891,-1.3342571,4.7718897,-1.590144,-1.3937902,-0.06157537,-3.6421814,-1.1873263,-3.8437054,4.430425,0.73716307,0.572215,0.8887708,-5.644558,-2.3568738,-5.553346,0.37269688,6.846374,-2.8469481,-3.448966,0.8587097,1
30.51569,-8.311349,0.9503974,-7.7000427,8.722356,5.648407,-5.357461,-7.307901,-5.8342247,-4.8043327,2.7207756,5.425031,0.0560353,-12.09295,-3.5804453,3.4298785,1.0100262,1.7283028,7.8075767,-6.9666305,10.08183,3.2371187,10.626846,-0.5381138,-3.6691446,10.422021,-8.614101,-6.253852,-8.607823,4.794068,5.936176,-6.450891,8.683822,3.2769778,0.6417539,-6.0125566,-3.5470788,9.5101,-1.2949405,-6.621216,8.832142,-2.096992,-3.414469,2.6578355,6.4122734,7.040147,0.9660802,-5.360363,-1.6035265,-3.9177809,1
6.790829,7.4573593,-7.9941688,-3.4306624,9.119771,-2.2268262,-1.9086665,5.5817614,-8.895727,-1.2829903,3.951835,-1.8513278,-3.6228802,1.5152237,3.571593,-3.2728806,0.68618697,-1.3981073,-3.3551621,-5.2573886,-6.0942855,-0.65919924,2.7408667,-2.5733862,-2.2397645,0.9239668,1.2032692,-4.8857064,1.0440272,-3.8147898,-1.1766557,-2.523303,-2.076018,-1.4729958,-4.531156,1.0436436,-0.5448957,-0.3290424,0.42800018,2.286334,0.7245541,-2.6026618,0.16308329,-1.3003452,-2.3188672,-3.5952408,-2.1360545,-2.8235786,-1.609109,0.49190998,1
20.06685,-0.20082195,-12.265128,-11.526554,2.0399141,-6.985048,-8.412936,17.956944,-1.904512,3.0380664,10.969392,-4.350682,9.879858,-4.879398,3.6669068,0.27283552,1.531447,1.2230963,2.613208,-6.5481453,1.210668,-7.7872486,2.2502236,2.887027,-7.479365,3.0335577,3.7188253,3.296323,5.5897775,-3.274999,2.0457878,-1.0784831,2.6060658,-7.7019954,0.9967186,6.540666,-0.047421187,-0.17134568,2.1197793,0.6718719,-1.502752,3.6335995,0.5308364,1.432158,-0.8127569,0.73964155,6.818906,-8.566082,1.2600813,6.557025,1
2.5841045,-3.0395324,-8.772841,0.9151851,0.12444817,-7.8422637,6.1191363,-5.241504,-2.4837873,-4.544873,-2.9837127,-2.7686632,-4.729756,0.5369125,-2.9746804,-2.1467667,-8.400264,0.67242694,1.9966456,3.814841,4.595405,-6.0285215,-4.0952477,-0.99569905,2.520297,0.3702796,3.9881265,-1.2060573,0.30025387,2.2902963,2.9513922,4.256775,-3.2352395,-2.3223772,-5.114523,-2.5196004,-0.57922536,-0.44129795,1.9557215,0.21819624,0.2979626,-3.0486338,1.7319152,1.7537708,2.4863658,3.1294885,1.2889081,5.4199185,-1.4494816,1.2359645,1
12.782995,-2.5000272,-8.81535,-1.1901393,-8.48136,-4.813884,-1.683232,-10.719565,5.696639,6.5577755,-5.337637,3.067043,-3.4612253,1.106557,-0.8365393,2.7487855,4.5593195,1.0810006,-6.520042,4.2954507,-1.9883318,6.301593,2.4008522,3.098971,3.5979154,0.07859928,-8.894138,1.2528603,-1.2849216,-7.1281576,-0.8570224,9.692092,1.6584132,3.2396352,-3.1775358,-2.0999384,-1.7603521,1.4444695,2.4183555,2.0405138,5.0911913,-0.021549108,2.5296166,4.946785,-0.3387362,3.611595,3.0148847,-2.0550125,-3.6080892,-3.4909165,1
-1.9615669,-6.4601536,-7.7260265,-12.577769,-3.5765367,-15.827612,2.6594272,-4.439158,-3.4151702,-0.74632293,-5.071932,4.006215,-0.34848285,4.015596,-0.16090766,0.203893,8.007281,0.5148652,-0.9297057,2.7785707,10.247017,0.29850352,-1.7729814,-5.206798,-0.9778353,-5.591986,3.7166076,7.7081885,11.627241,8.495983,0.9510499,-1.545487,2.0698323,5.9052167,3.5313475,4.0202737,-1.0988406,3.7854354,-2.3780272,-4.374428,-2.6892848,2.3280728,-4.2516093,-1.0931133,-1.8523397,2.6107748,2.2882042,4.402161,-0.4245655,-2.524702,1
4.677467,-6.2147,-15.779733,-3.3612814,5.449691,-3.9987495,2.7642457,3.6048481,7.0662174,2.757561,-3.973529,2.169074,-2.0975902,-5.493801,3.4878995,2.529691,-5.4394403,-1.337878,-3.8218942,-4.132101,-1.3047805,6.0513415,0.8125499,0.5251126,1.3221227,-4.4923105,-2.9790082,-2.597271,2.5256438,-0.8447208,-0.57522756,3.955691,-3.2673059,-3.3783329,1.2111347,0.8654568,-2.8549595,0.5384456,-1.1243018,1.9702084,2.5749693,0.5438488,0.3197318,-1.3478043,-1.2247828,1.5452522,0.36483032,-0.7356411,-1.4267293,-1.8118405,1
